tweet_id,author,author_id,created_at,text,retweets_count,comments_count,likes_count,quotes_count
1795781220925669620,SamuelRupert88,963492493458329602,2024-05-29 11:36:00+00:00,"Te ha escrito el tweet tu hijo desde la sede del PSOE? Esconde el plumero un poquito que se te ve demasiado, pero no descuides asegurarle el sueldo público a tu hijo con tanto tweet sectario y cargado de intereses público/económicos a tu favor",0,0,0,0
1795383660088074396,Mano36cast,796158301788667908,2024-05-28 09:16:00+00:00,"Tu a lo tuyo, sigue lamiendo al psoe que tienes dos frentes abiertos, el que no tiren a tu hijo de las listas del partido y seguir cobrando por ser leal al dictador.",0,0,0,0
1795168528464540035,luismun74,482147864,2024-05-27 19:01:00+00:00,Es increíble la cantidad de borregos dando credibilidad al bulo que ha soltado la Palomera. Normal que voten a la PSOE. Tragan todo,0,0,0,0
1798852393096130705,bocapapa74,1621152552258801672,2024-06-06 23:00:00+00:00,MENTIROSOSDEMIERDA CÓMPLICES,1,0,3,0
1801196737324843027,JosFernnde87372,1665677569671168002,2024-06-13 10:15:00+00:00,que obsesión tienen estos comunistas con esta mujer le hacen el trabajo gratis cada vez más votos ya quisieran los catalanes  y vascos tener la sanidad y hospitales de Madrid ayuso tendría que darles una propina ha este chavista el maraña Carlos Cué y sobre todo la Inchaurrondo,0,0,0,0
1805150200953987313,tomypunto,257701485,2024-06-24 08:05:00+00:00,"Si""alega"" ""por sus co-jones""os lo coméis igual.",0,0,0,0
1803310036778635418,Paco06024851,1400696075800006660,2024-06-19 06:13:00+00:00,Otro bosteiro de mierda que le va la vida en ellou,0,0,0,0
1795676079425986862,Pepitasinmas,1241271904905957378,2024-05-29 04:38:00+00:00,Al menos no es una arrastrada,0,0,0,0
1795576045984510007,Abel_Frank_Garo,1337073219455643654,2024-05-28 22:01:00+00:00,"Estás manipulando lo que realmente dijo. No eres periodista, eres una ramera de Sánchez",0,0,0,0
1795174431024623788,Pilar01039688,1230075350144647169,2024-05-27 19:25:00+00:00,"El que tiene boca, se equivoca. Pero tu, vocera podrida y lameculos de Sánchez, no pierdes la oportunidad de insultar a la oposición del corrupto #cumfraude",0,0,0,0
1795146377862717536,patxeko70,77091352,2024-05-27 17:33:00+00:00,"Hola Esther ""eran"" pretérito imperfecto del verbo ""Ser"" plural 3era persona, es decir dejaron de ser independentistas. Para ""ser"" (infinitivo) periodista, tu intencional conjugación es para crear bulos",0,0,1,0
1795159666332184816,mariatat72,280244562,2024-05-27 18:26:00+00:00,"Es falso, Esther, no ha dicho eso. Deja de fabricar fango y bulos.",1,0,6,0
1800510352003858526,quinomartinez58,714377328869171205,2024-06-11 12:48:00+00:00,vago eres un vendido...,0,0,0,0
1805886128781701180,erpesaoderpueb1,1502756348370604033,2024-06-26 08:49:00+00:00,"Vaya manera más burda de tergiversar la realidad, Daniel, sabes perfectamente que Sánchez es tan mala persona como tú...",0,0,0,0
1795738468896927959,Nc4Ju4,1361376260140773387,2024-05-29 08:46:00+00:00,"Lo mismo q t dice a ti Sánchez, cuando estás d rodillas, separandole el culo",0,0,0,0
1795443288587096309,elisabet_sin,1033796634101067777,2024-05-28 13:13:00+00:00,"Tu delirio sin embargo está por debajo de la mesa. Se te ve mucho el plumero, palomeras.",0,0,0,0
1795415562903765404,diazmedina58,3154566215,2024-05-28 11:23:00+00:00,El delirio que tienes tú,0,0,0,0
1795374418409185460,jesusgres,7586252,2024-05-28 08:39:00+00:00,La obsesión enfermiza de los afectados por el régimen sanchista les obliga a falsificar titulares y a tergiversar noticias para seguir convenciendo a 'la gente',0,0,0,0
1795143640207040799,jpmjpmjpm,1198845188,2024-05-27 17:22:00+00:00,"Fake, enfangadora",0,0,0,0
1801135351395684823,movidas98,310402833,2024-06-13 06:11:00+00:00,"discúlpate con @ALVISEPEREZNEWS Sabandija, sales en la 1 a vomitar basura falsa, sois todos iguales. Escoria periodística. Dais asco",0,0,0,0
1801511330513342829,quinomartinez58,714377328869171205,2024-06-14 07:05:00+00:00,venga a comerla como es habitual...,0,0,0,0
1801522502193045986,ElconversoV2,1612548760248131593,2024-06-14 07:50:00+00:00,"Dinos dónde cobras en B del PSOE.

Mandawebos",0,0,0,0
1803070480749916192,quinomartinez58,714377328869171205,2024-06-18 14:21:00+00:00,caballero usted sí que es un periodista ultra lameculos como no le da vergüenza con la que está cayendo y las corruptelas de este gobierno estar del lado de los ladrones y los traidores  vendido....,0,0,0,0
1806666075347816462,quinomartinez58,714377328869171205,2024-06-28 12:28:00+00:00,mentiras y bulos,0,0,0,0
1795565534362124545,nfd21mi,909220747,2024-05-28 21:19:00+00:00,"Menos mal,que cada vez engañas a menos gente",0,0,0,0
1795365015035466067,majofer73,271673521,2024-05-28 08:02:00+00:00,Q pena q denigres a tu profesión con tan poca profesionalidad....q pena!!!! Si tuvieras te tendría q dar un pelín....,0,0,0,0
1795398428832530838,jgpousa,241624644,2024-05-28 10:15:00+00:00,"Para que te fíes de lo que dice la palmera Palomera. Si uno se molesta en leer la noticia, lo que dice es esto:
 'yo era independentista, nacionalista,'... 'Por favor', nos dicen... 'No nos abandonéis. Esto no se soporta más'.
Como siempre, @estherpalomera miente más que habla.",0,0,0,0
1795497567880646985,jobutoc,925322125,2024-05-28 16:49:00+00:00,"A Estos periodistas comunistas, tb les meterá mano sanchez? Con los pseudobulos",0,0,0,0
1800468381101105369,lourianoubinha,115503011,2024-06-11 10:01:00+00:00,"Mamporrrero Basteiro haciendo su trabajo, hincando rodilla y tragando como de costumbre",0,0,0,0
1800844309941657929,Luis22Pedro,1595358274647359490,2024-06-12 10:55:00+00:00,Subnormal mongolico,0,1,0,0
1798954535081414778,Baldu010,199025705,2024-06-07 05:45:00+00:00,"A los periodistas que mienten, deberían quitarles el carnet y meterles una buena multa.",1,0,1,0
1795831385753846074,jdonosolorenzo,4045996030,2024-05-29 14:55:00+00:00,Mira lo que eres Palomera,0,0,0,0
1795714607820267984,jdonosolorenzo,4045996030,2024-05-29 07:11:00+00:00,Sales en la mirada crítica con cara de mártir Sienfo una puta víbora de mierda,0,0,0,0
1795702783607464397,jdonosolorenzo,4045996030,2024-05-29 06:24:00+00:00,"Eres una enferma , das mucho asco",0,0,0,0
1795497238829097323,Diego3ATlon,501956919,2024-05-28 16:47:00+00:00,"Que tu amo Perro Chanche diga que él reconoce al estado Palestino porque es la ""única solución para avanzar hacia la paz"". No es un delirio ni lo hace parecer un soberbio egocéntrico, que va...",0,0,0,0
1795456207580262699,Carlsays2you,246229679,2024-05-28 14:04:00+00:00,"Así son las «grandes» periodistas. 
No escatiman esfuerzo x publicar la «verdad»…",0,0,0,0
1795351568172388807,dodero_martinez,995249600477966336,2024-05-28 07:09:00+00:00,"Menuda periodista de pacotilla que tergiversa y saca de contexto.
Vete junto con ferreras a denunciar a Begoña, su padre y el hermano del felon Sánchez . 
Para eso no hay subvencion, pero quizas elevais el nivel un poco.",0,0,0,0
1795349176941002879,Lourdes51919754,780472708274462720,2024-05-28 06:59:00+00:00,Cada día eres menos periodista para ser más pseudoperiodista. No  respetas la verdad.,0,0,0,0
1795296626514526474,andoboperez,722567408070868992,2024-05-28 03:30:00+00:00,Sácate el cimbrel de Sánchez de la boca. No se te entiende nada,0,0,0,0
1798391828527583374,GioOrwell1984,1597641671302385668,2024-06-05 16:29:00+00:00,"De verdad, es increíble lo que oímos en este espacio, creed a los que escribimos aquí, hacéis el ridículo en X. El argumento de MSol es para retarders no nos insultes",0,1,8,0
1800844267562434778,Luis22Pedro,1595358274647359490,2024-06-12 10:55:00+00:00,Bastardo,0,0,0,0
1795319040656990340,GabelaRaul,1457327530554413060,2024-05-28 04:59:00+00:00,El delirio es lo payasa que eres 🐖,0,0,0,0
1795816449392722014,Gr8nd4ll0n,633231289,2024-05-29 13:56:00+00:00,"Esther manipulas y no informas de lo que realmente ha dicho Ayuso.  Yo entiendo que por un hijo en el PSOE puedas arrastrarte y lo que haga falta.  Pero esto no, manipular lo que dice alguien para acusarla de lo que tu quieras No, ya está bien.  Vosotros sois la máquina de fango.",0,0,0,0
1795349337117237466,Turr1entes,2367195271,2024-05-28 07:00:00+00:00,"A ver cuándo estos voceros afines a la izquierda se muestran críticos y contundentes yendo contra Pedrito por cada mentira y acción negativa que ha realizado. Siempre apuntan hacia la misma dirección y eso no es periodismo, sino otra cosa.",0,0,0,0
1795536991955923343,serraillanu,112282698,2024-05-28 19:25:00+00:00,"No te inventes cosas, lametraseros",0,0,0,0
1801408992360493065,Orlando21319789,1341750498639097859,2024-06-14 00:19:00+00:00,Sectario lame culo vomitivo eres un asco 🤮,0,0,0,0
1805963417548673493,jcarreterojuar1,731242421124771840,2024-06-26 13:56:00+00:00,Críticas a la alcaldesa de Valencia por no poner la bandera del orgullo en el Ayto. Y por qué no la pones en el balcón de tu FRUTA casa?? FARSANTE!!! Limpiabotas de Sánchez!!!,0,0,0,0
1795394172868055449,oscolifue,625566377,2024-05-28 09:58:00+00:00,La Palominos,0,0,0,0
1801185919220740430,quinomartinez58,714377328869171205,2024-06-13 09:32:00+00:00,periodistas lameculos en estos tiempos le das una pata un bote y salen cientos pues Sánchez ya se encarga de comprarlos,0,0,0,0
1805214370101649866,DaminSerrano1,891785762504658944,2024-06-24 12:20:00+00:00,Ahora dirás que el Barcelona lo descendió verdad jilipollas,0,0,0,0
1805210437274788155,druyala,954271022,2024-06-24 12:04:00+00:00,"Le descendieron? Pues si, los otros equipos que fueron superiores. Qué mala leche tienes Sánchez. Debe ser el apellido",0,0,0,0
1804960753146896539,CruyffLegend80,1682403880477376515,2024-06-23 19:32:00+00:00,Facha,0,0,0,0
1804937385471254975,LluisMolin89719,1798432400067678208,2024-06-23 17:59:00+00:00,"@ASRoncero_ @JLSanchez78  en breu no us quedarà res. 
Imbecil i Bledes.",0,0,0,0
1804892559493206317,LluisMolin89719,1798432400067678208,2024-06-23 15:01:00+00:00,"@ASRoncero_ @JLSanchez78 la veritat. 
Imbecil i Bledes.",0,0,0,0
1804092866123223283,Pepvalldo2,977655689370882048,2024-06-21 10:03:00+00:00,"Què ladras cornudo, si tu vas con inglaterra, francia o croacia, 
A parte de ser fascista eres tonto",0,0,0,0
1804083621910704618,v66710974699714,1694344217554776065,2024-06-21 09:27:00+00:00,PERIODISTAS FANÁTICOS LAMECUL TITOFLOREN DE MIERDA QUE AVERGÜENZA A LA PROFESIÓN DEL PERIODISMO,0,0,0,0
1804035457585393922,Mike07913,2248956929,2024-06-21 06:15:00+00:00,No creerías tú payaso,0,0,0,0
1803955646234267716,nicokopas,189646352,2024-06-21 00:58:00+00:00,Y se sube al barco ahora el sin vergüenza,0,0,0,0
1803920951685284032,2021Aventurero,1433416725131837443,2024-06-20 22:40:00+00:00,Ahora os subís al carro? Jajajajajahaha sois basura,0,0,4,0
1803920469336138102,RealDonBernabeu,1478657395828170753,2024-06-20 22:38:00+00:00,"Qué programa más penoso.
#chiringuitoSeleccion",0,0,2,0
1803878116101657045,Jarold0623,1505084498228256771,2024-06-20 19:50:00+00:00,Podrá comprar panes con el salario inferior al Barcelona? Tápate lacra!,0,0,0,0
1805548539830845906,xkq405,332281483,2024-06-25 10:28:00+00:00,"@JLSanchez78 
Es vergonzoso que en España que dan tantos fachas y tu eres uno de los.",0,0,0,0
1805420965880295558,BullofMadrid700,1065689344529367041,2024-06-25 02:01:00+00:00,"Hh hasta tu José, no hay q servla puta de josep, sabes q esto es un ridículo mundial y deja muy mal Al programa pero vamos hay q comer como sea",0,2,0,0
1804172090364276946,chino10039,3035183359,2024-06-21 15:18:00+00:00,No opines 🤡🤡de 💩💩si le tiras atu propia selección,0,0,0,0
1803959211165909179,reales619,1552140602493607939,2024-06-21 01:12:00+00:00,Payaso 🤡,0,0,0,0
1803957988182651294,JG105155032964,1646310268031635456,2024-06-21 01:07:00+00:00,Solo en esa mierda de programa no van por España,0,0,0,0
1805883630675218522,_ZonaJuanjo,1331624827237634056,2024-06-26 08:39:00+00:00,,0,0,0,0
1805544359321804863,rcdfansclub,1303679483610894337,2024-06-25 10:11:00+00:00,@JLSanchez superaste el casting de pedreroll?eh pillìn,0,0,2,0
1804081477090447609,Manuel55338987,1368189740437147655,2024-06-21 09:18:00+00:00,No creerías tú majara!!! Sobretodo por el odio que le tenías a Luis Enrique. Gilipollas.,0,0,0,0
1805171617951015095,Totebolson,535208030,2024-06-24 09:30:00+00:00,Dime que no has visto un partido de 2rfef en tu vida si decirme que no has visto un partido de 2rfef en tu vida.,0,0,0,0
1805160996694048964,AlvaroCuAr,423499617,2024-06-24 08:48:00+00:00,Por no hablar de la chulería y lo guarros que son tus niños. Que se siga el 8 tocando la minga mirando a la grada,0,0,3,0
1805160360464228564,Danijimenezdi,945371120659726337,2024-06-24 08:45:00+00:00,Deja de llorar ya hombre,0,0,1,0
1805157644690190441,antonio_mg04,1577245886987603969,2024-06-24 08:34:00+00:00,Envidia o que el 80% de vosotros generais odio,0,0,0,0
1805155199717105674,LoverWarcraft,1430517931671183365,2024-06-24 08:25:00+00:00,A mamar,0,0,0,0
1805152756090409003,LuisCorpas,291340325,2024-06-24 08:15:00+00:00,Ahora dilo sin llorar 😉,0,0,0,0
1805152432902558165,c14scobarber,771489647960653825,2024-06-24 08:14:00+00:00,Mira el partido de ida y ves lo que hacian vuestros niñatos y vuestra “aficion” SUBNORMAL,0,0,0,0
1805147861954306353,MartenCousland,4912843775,2024-06-24 07:56:00+00:00,Del partido de Tarragona hay algunas noticias relativas a cierta Acta arbitral que no parecen dejar en muy buen lugar las mentiras que has soltado en tu tuit.,0,0,0,0
1805147478393544966,queguasa,457884310,2024-06-24 07:54:00+00:00,Adoctrinados desde chicos con el España nos roba.,0,1,1,0
1805144602862629120,Miguel_Pastor00,471422231,2024-06-24 07:43:00+00:00,"A llorar a la llorería, parte 2",0,0,0,0
1805112435461771267,BetisCantillana,753563670,2024-06-24 05:35:00+00:00,,0,0,0,0
1805052431820104004,Nstor3764680510,1680014294702776321,2024-06-24 01:36:00+00:00,Esto esta claro todos los equipos detestan a los cerdos cules🤮,0,0,0,0
1805036473864901106,quemoee1,1239177441907748864,2024-06-24 00:33:00+00:00,"Deje el wiski, señora",0,0,0,0
1805034681387110540,walterixius1,768634404,2024-06-24 00:26:00+00:00,"El fútbol es un deporte de contacto ,sino te gusta vete a jugar a las canicas hdp!",1,0,2,0
1805026743977484406,alfonblanquive,3355919578,2024-06-23 23:54:00+00:00,"Vosotros sois las hermanitas de la caridad? en vuestra casa empezó todo, quién siembra recoge. Tenéis a niños mimados provocadores, que os esperabais? Sois un club corrupto igual que el Madrid, no lloréis tanto",0,0,2,0
1805224486385451484,ravanete,217009394,2024-06-24 13:00:00+00:00,"@MariaTikas cómo no dejas que te contestemos te etiqueto con lo que demuestras lo que pensaba eres cortita, se te ha pasado mencionar los "" puta Córdoba"" de hace una semana o eso no te interesaba?",0,0,0,0
1805168279469662262,dev_malafolla,877188327333650432,2024-06-24 09:17:00+00:00,20 años comprando árbitros y os quejáis de que un equipo compita con todo para subir de categoría.,0,0,4,0
1804251394301436207,laraysa04,376570930,2024-06-21 20:33:00+00:00,"Dedícate a hacer de periodista, no activista del gobierno, gánate el respeto como periodista, copia de Alsina.",0,0,0,0
1804236419126243524,betprono1,520806608,2024-06-21 19:34:00+00:00,"En la cárcel hay que meter a los que dan golpes de estado , vosotros los sacáis de allí, hijos de puta",0,0,0,0
1804212120097087510,diazmedina58,3154566215,2024-06-21 17:57:00+00:00,Lo que es lamentable es el periodismo que hacéis,0,0,1,0
1806088053112373649,gerardotrece11,379081311,2024-06-26 22:12:00+00:00,"Vaya banda de sectarios samchistaaas.
UltraSer",0,0,0,0
1805707538094342308,zugarme,289393526,2024-06-25 21:00:00+00:00,"Ni que fuera la única que cambia de opinión Esther Palmera, tu jefe no hace otra cosa",0,0,0,0
1805696686515425319,arodro7,802455491150577664,2024-06-25 20:16:00+00:00,"Nunca ha mentido

Solo ha sido un cambio de opinión

Estercita que si defiendes uno y otro no, es por qué cobras de ese uno, y del otro no",0,0,0,0
1805662202365648989,PabloWayne6,2849496411,2024-06-25 17:59:00+00:00,Tápate un poquito defensora de corruptos.,0,0,13,0
1805652952129941907,DiSanesteban,2761999017,2024-06-25 17:23:00+00:00,Pagafanta a quedado el marido de la imputada Begoña Gómez  es decir @sanchezcastejon al que le lames el horto @estherpalomera,0,0,3,0
1805217740145164510,batatasaomurro,907662119339950080,2024-06-24 12:33:00+00:00,Si lo dice Palopalmera...,0,0,0,0
1805128922108994010,filipjotafrai,1238354342517899264,2024-06-24 06:40:00+00:00,"Qué cachondos son las perritas sanchistas....cuando no interesa, no dejan contestar......y venga Ayuso, Ayuso, Ayuso......para tapar la condonación de la deuda a Cataluña, las mlerdas de Begoña y el hermano...",0,0,0,0
1804934278326747328,susyloscos94,2689792170,2024-06-23 17:47:00+00:00,"Eso es lo que tú dices, mientras callas como un put...  que tus jefes de la banda de los sanchezbegos siguen su avance autocrático de involución de la democracia en España",0,0,0,0
1804635456560042321,EmilioR0710,1112325145870458881,2024-06-22 21:59:00+00:00,¿ Y te llamas a tí misma periodista? ¿ Alguna vez has pasado de propagandista política a sueldo  a intentar ser periodista de verdad?,0,0,1,0
1804561097862574234,Pedro_________F,1070444943234228224,2024-06-22 17:04:00+00:00,Esto le parece bien a la sectaria agradecida,0,0,0,0
1804537419246486009,tesla_niki,138053958,2024-06-22 15:30:00+00:00,"Tu hijo socialista, con todo lo que haces para la @PSOE le tendrás ya bien colocado no? Y no me refiero a colocado de doga, que es posible, a saber, sino bien enchufado de algún cargo en la basura socialista no? Porque trabajas muy bien, y así deberías ser pagada por el gobierno",0,0,0,0
1806592113187917835,ToniRuizMolero,952277420329111552,2024-06-28 07:34:00+00:00,"Que bien te han enseñado tus jefes, metes las mismas trolas que ellos en cualquier medio 🤮",0,0,0,0
1805666102862565496,antielitiste,1055966133004709889,2024-06-25 18:15:00+00:00,Periodistas vendidos,0,0,0,0
1806207506374373593,VicenteMera5,1280184340069089280,2024-06-27 06:06:00+00:00,Seguirá girando a la derecha nos cuente lo que nos cuente.,0,0,3,0
1807942110290571463,JoaquinL46390,1747702339811590145,2024-07-02 00:59:00+00:00,"Es la hora de PORTUGAL, INGLATERRA, ALEMANIA, FRANCIA.....   asquerosos es lo que sois todos los del programa que vais por tener jugadores del Real de Madrid, en lugar de ir con ESPAÑA,   apátridas....  Ya no está Luis Enrique al que echásteis como un perro, ahora tenéis Lacayo.",0,0,0,0
1807904184429105219,Loleck16,248427334,2024-07-01 22:28:00+00:00,Eres un sin vergüenza anti español!,0,0,0,0
1807846702247993716,DiosAzulgrana,3288833549,2024-07-01 18:40:00+00:00,The GOAT es la única neurona que tienes en el cerebro,0,0,0,0
1807762932148961656,Mrbussines69,1586983095168733184,2024-07-01 13:07:00+00:00,Fuck you,0,0,0,0
1807760902441128378,v66710974699714,1694344217554776065,2024-07-01 12:59:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807760140730323267,v66710974699714,1694344217554776065,2024-07-01 12:56:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807757808336539760,v66710974699714,1694344217554776065,2024-07-01 12:47:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807757603855835188,v66710974699714,1694344217554776065,2024-07-01 12:46:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807757114875470168,v66710974699714,1694344217554776065,2024-07-01 12:44:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807756982062928343,v66710974699714,1694344217554776065,2024-07-01 12:43:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807754489140531480,v66710974699714,1694344217554776065,2024-07-01 12:33:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807555604346483025,JaviMartinezVz,1148080940691918848,2024-06-30 23:23:00+00:00,Saliste de la Cueva payaso,0,0,0,0
1807506378577125869,omara2,122312023,2024-06-30 20:07:00+00:00,No dejas de dar vergüenza,0,0,0,0
1807493201604800774,maxyufera,1089282872,2024-06-30 19:15:00+00:00,Miserable periodista estás obsesionado das pena y asco cerdo madridista,0,0,0,0
1807814287232000210,JorgeSay7,1569074340045504516,2024-07-01 16:31:00+00:00,Cgupasela como quieras José.,0,0,0,0
1807757346887565427,v66710974699714,1694344217554776065,2024-07-01 12:45:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807722115774197999,pedroluisanta7,3436621384,2024-07-01 10:25:00+00:00,"Pero si los han quitado al momento.

El tito floren te ha dado las ordenes  mal y tcolo buen lacayo lo pones al instante sin contrastar la noticia. 
Que gran periodismo de rodilleras, el tuyo",1,0,1,0
1807759854259306502,v66710974699714,1694344217554776065,2024-07-01 12:55:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807758337498312883,v66710974699714,1694344217554776065,2024-07-01 12:49:00+00:00,"EL CHIRIFLOREN PROGRAMA BASURA CREADO TAPAR LAS MIERDAS REAL LADRON MADRID A LA ORDEN TITOFLOREN Y FERRE AHORA SU MISION ES EL BALON DE ORO VAN A SACO CON BELLINGHAM, MBAPPE COPA AMERICA VINIMANDELA PORQUE DESPRECIAN ESPAÑA NACHO, JOSELU,CARVAJAL NI NIVEL BALON DE PLAYA VERGUENZA",0,0,0,0
1807479462579130744,v66710974699714,1694344217554776065,2024-06-30 18:20:00+00:00,VETE CORRIENDO A LA FARMACIA COMPRA VASELINA YA SABES A CUATRO MIRANDO EL MIERDABEU QUE AHORA VAN EL VACILON ADN REAL LADRON MADRID JOSELITA FLORENTINA VAS A LLEGAR AL CHIRIFLOREN CON LAS PIERNAS ABIERTAS COMO EL ISCO ESCRITOR DE MIERDA ME HA DADO RECUERDOS TU PADRE EL CATALAN,0,0,0,0
1807460302218215881,carloseguerraa,51582261,2024-06-30 17:04:00+00:00,"Esto es lo que molesta a la caverna del Madrid
@JLSanchez78
@As_TomasRoncero
@EduAguirre7
@juanma_rguez
@alfredoduro1
@jpedrerol
@elchiringuitotv
@partidazocope
@diarioas
@marca
@realmadrid",0,0,0,0
1807439051944849783,JuditPerez10560,1648014983823761418,2024-06-30 15:40:00+00:00,A ver pedazo de mierda solo pusieron la desvinculación de la cesión,0,0,0,0
1807315914972402019,v66710974699714,1694344217554776065,2024-06-30 07:31:00+00:00,"NO LE QUEDA AL PAYASO ESTE VINIMANDELA PARA BALON DE ORO YO LE DARIA EL BALON AL PROVOCADOR BALON AL PAYASO , BALON FALTA DE RESPETO A LOS JUGADORES BALON AL LLORON AQUI TE PONGO A QUIEN TU JOSELITA FLORENTINA TIENES QUE BESAR EL SUELO POR DONDE PISA FDP",0,0,0,0
1807315007291490479,v66710974699714,1694344217554776065,2024-06-30 07:27:00+00:00,piped.video/watch?v=oQV4BnNl… aqui hablan de la JOSELITA FLORENTINA ESCRITOR DE MIERDA DEL REAL LADRON MADRID,0,0,0,0
1807139880931127544,ogegaca,223337411,2024-06-29 19:51:00+00:00,"Madre mia que manera de decir idioteces, pues en el nuevo Bernabeu cada vez que llueve la inundación en el museo no es normal, gilipollas.",0,0,0,0
1807028870010265835,ssandrorantes,1272334098837786628,2024-06-29 12:30:00+00:00,Madridistas retrasados.,0,0,0,0
1806988074301235375,moyuste,183679718,2024-06-29 09:48:00+00:00,"Eres vomitivo PEPELU, das autentico ASCO, no hay nadie en el mundo futbol que genere tanto ASCO, ODIO Y REPULSA como tu.",0,0,0,0
1806869807389691981,lavanduardia012,1307372447335931912,2024-06-29 01:58:00+00:00,Ya esta aqui la 🐀 de Florentino,0,0,0,0
1808108166959264099,DaniCuevasLpz,417499634,2024-07-02 11:59:00+00:00,"Y vosotros os lo creéis.

Parece mentira, que hasta Bervgall no os ha esperado, y os va a esperar Nico Williams para cobrar bastante menos.

Hay que tener muy vacía la cabeza para creerse eso",0,6,70,0
1808076266479702234,asier_96,993219054,2024-07-02 09:52:00+00:00,Que pena… de verdad. Dais entre lastima y vergüenza.,0,0,0,0
1808071532293304685,Widowmaker_8,1116696668,2024-07-02 09:33:00+00:00,"Jajaja. Pero que cojones vas a ser periodista?
Tendrás algún diploma q lo diga, pero en realidad eres un mamporrero del tío q está arruinando el club.
Asco eterno al robalona",0,0,0,0
1808065944075280757,JusticeXAnimals,1162851064082776064,2024-07-02 09:11:00+00:00,"Estáis diciendo sandeces para mantener contenta a la borregada culé, lo entiendo.",0,0,0,0
1808060622153625656,lcsnchi,1550470454153994241,2024-07-02 08:50:00+00:00,Alguien le cree al muerto este?,0,0,0,0
